property_id,time_cfinanciero
a95b7aba2744ed2b61d067e8,3822
911684b13a091f9be42c264c,3822
ee787918a6d8a67f866c7f95,4316
3d7c36da500ef42775f5c726,2385
4d9fe88e3ffa956bdb7f5871,3151
e6b0e7f3511f6f3a42329a7b,2875
d76239b2ba9cb8f051edf4e0,2957
dae3fbd7b263256a4dd2df6a,2229
0ce1f8e835e404c599b25365,3605
ae4c703d1818ae89b1651225,2229
da5150ea1dde78df5c2f2d7a,3149
9988c9ee1e05669f99d8a0fb,4068
ccc73028b6924b4a136e3a89,2862
4f42b404038216a92a8b8dc5,3149
3469f85e376754ea0bfd30a7,3149
11a6516ab3e0d08725756fc0,3210
20ecd610563a11bb16eab650,4797
3e77e38e7565d9d8d86947bf,5834
a11f993e3a6264f87fa592c9,4776
ab563ae5c71f0ec7d223f8f7,3728
32c0774a9dfa7ce7aa09f932,4198
3756b628286beda8d9262c9c,4017
ba1eb634e2e838637e7302ec,2756
de7b4221b24300a066541f79,2376
e080ccc12e2246e0ed0ef714,2502
5b43c87521b414959a43bf27,2672
1c4f47666ba66b9bbff0e021,2701
0e3ca8aabebc1d3fa3c5f2e6,3906
819ae03029e84974cec885a8,3411
b1f685e46e83093cc02ac8e8,3411
02cc0534c280afe3ffec880a,2922
10aa44d1da308210e7ad94f5,5078
202bcd59bc301bcc189d5ebd,3723
6b76777c36de53ff439106b7,3107
b6387ed7434160809ad03bc7,6037
d99e833cecbfeb2827159a9c,5040
a51d29b7dcddf0510f44085e,4399
7f6ce953e68035ca17150186,4286
d65f95557ac6f599ba98542a,4395
cc0fac0228dde95466104aa1,2701
e20c09227770bd8e16594c2c,3585
732bf2415d004750ee85a188,5290
e4ded37f7000455620955345,3381
f6259ad58ba8621a17ae3da7,2850
871b454d9f0fe39d326d4cc7,3783
6263ace2beb0e5ea3557f36e,4403
971a0879728cc6049654e551,4135
de3b9cb0b1a76cd9dbfbb1af,4019
190bbe5885871323d6502404,2828
51c61adf198015595bcfa30e,2244
56838138cb0c10e8d05a955f,3316
590ab3cc137e01c14d6c540c,3266
2171df7ac8f42961bc15fe72,2271
39712f5344c59a75ad9ec5ad,2432
cb35cf24521a1fbf550df1f0,2635
5173d623c866fd434d90cc52,1895
365f4929b13b90f2d9471ad5,3133
74231868097b7ccde3099ea3,3133
2ef53f057975a6cac194b785,3133
97df9c76f5761838e05ad283,3133
1b71db465b60d450cca5ec0c,3133
d03f38db3ac9c9920f601027,3228
fbab28c63bf41bdb5ecd53f3,3006
2f9e649da0376d7c1d96a2cd,1445
7bfc17607852fb6d5985e6c4,1558
9ba7ffd738ac30b408f88af4,1759
b5c9941b626cd2355a48a4dd,1658
7bcbf299a67b7c38fa8d66d9,2601
489e309d1d950d462d72e0e8,1983
b697a16e84fd84d143dd1925,2231
4d945d80d241bea467e76d6b,5797
6ccfc79056457b7f66e63cb7,5709
4a1069c80e390d865a1145ba,5098
b8b86eecdb2b39b669c93fe4,4514
1ff833374356264c1d39b34a,3107
1fcb3fc775ea47ad33a4ad05,2364
ee935323ea596ee26565fb50,3612
c231c163542fe818a72f628e,5822
e3e9a9e9ccb4143201b8a17f,4923
99b3fec5ca1fd75feba17762,6169
ef2b3a4a9c6354c9d079c40e,5906
e86359f3b7880c18aaeebca3,6003
90614b138706e10f5c411117,3625
cef17974eeffd6b5722408ff,4921
0bc984853a12ea2909bbe515,4621
458ac7bed7f7496ca9d93e2a,2195
3ff359bed162d3392963d5b9,2417
f2b648283493b020caf9fec6,4665
7d63b52cd366da2c694d0a93,2817
c30dfc71245ff32191f48ac2,2678
97e9cddf85e3d9cd306b9df1,2849
e17df891dc23edf14393620d,4366
892f1e9e907bbd15d992da9d,4846
5e2389e770f27c8ffd73ea9d,2704
56876416987694f4174a7282,3167
a466fe5bf38e863b52c24d7b,4358
a734faf8ee554a49beb98d21,2314
bccf53dc1035a96c353a7d71,4505
05e4736447fc52ed4169d477,4617
ad0be72536b349c78755d7e1,2602
30ccdfbc534061bba2e1fdb9,3729
fadf695c5ca8d0cd49c57c52,4358
3975cee6e810614a97218577,3337
fc9701242123866747bef1f1,6258
203a09fe8281b4dd723ffbf8,2976
ea83b3b86bfd581ab902729b,2334
1a8ae2417ec20aa70a176043,2571
06e60b7094d430ad967699e6,2403
76f68eaa969041d1f9df266e,3242
254a1ec48cacec7828bca1ac,3749
9293ff7f9f5c3e2d569e94f5,4352
3e8c9cfcb48e446dac914f95,4337
b365cf49d8373f3db3167b8b,3749
a37fdb42cb0a81bdc03d4c53,3400
02d1e55f9039997dab17da0c,2108
a12f993092e3f288d86ce299,4352
226a39aea2333f9a8a4cfe4b,2908
5b0152a9f06191fb2e506a93,2700
227ae2328969a24fd591d2c0,3749
3c7abd4b7be1f94273cf28ec,3749
275e814f79760848a41b2d11,2409
93054144a202db276bbfa832,2045
ccc61d9873a73f83109b6772,2757
494f98e3ba7b1e6baa7aa79a,5146
5ff6a27729fc040ca80843c4,2447
cecc948944ff1349f81e6f4b,2210
f97ba367bfbeab2970343cc9,4352
34f72a3caf74fe3231e2a3aa,4352
bb8baacd703a6258a2e142f0,2412
68eea5a7564f0e32ce4223ca,4352
84d080fd6058ceb47086e2e3,2894
67cf30869fb60e81c07ce87c,4686
a13bbceb71b6e1fa03af9785,2278
c1c57b8f034df20bfa063a2a,2519
2ea77f2662bc6a91ad3452e5,4352
81742a4ffd119be660218976,4352
34a98b364149fe92e98a7a53,2400
25adfa933a2a73fc4448f8b2,2409
6606f83507773017a51add9e,2976
0b3a70a0858e9d858f4254b9,4526
3704a6be910575ace8e5c16f,4526
19b20a8dc818dab7615c8184,2932
462a29d4349816613ea40355,2691
b6a26b07a60906ae57f0caba,4352
d48927c6e80b0ed405c6eeba,4721
5ef2496fa76cb7343ccb2fb6,4348
378f9df96d611b5ca00e0e65,4352
dd2722603c65649515d90ced,4294
c5481c0806be1c689207125e,4352
8752f91eb482e42f78547580,4352
0637afefb44f5365d18f916e,2164
e3a93068f247d9c02764e6ef,4019
374482c127514bba99071d49,1726
48d1b39d925547a3716ce926,2691
1e5c6c4a60ea43c2291395d4,2294
33df57eb51e6bc2ca0ed1181,2421
45f217e81290ab2671fee18b,4352
2b23706ef7f4bacedf401181,2510
50b962ff1c701d580b41fdaa,3935
8464f6db6d7f64ac6cf8341a,3753
0c01e953df3dc4122ab1fee0,5037
9075fad8cf898e088419bf28,3440
a2f957cf93a91761f111ce0d,2016
ea151eac8ba6d57640cb5fd0,4431
24e5400fe246044ffcf31db2,3513
100097da09ad49d488bc3a13,2902
67c3a7148546e191f6248862,2299
182eab7245681e531c9a6526,3598
aed1dd9669df886f28ec837f,2782
1f710e4a0f341d93a53fc07a,2975
61ad35fd4d072354c787ddfa,2982
1a9f8abfc21a40dc698ae652,2343
13dfb4e89b0d3eba191ef283,2894
4483c8b60e4eb5690855529a,4736
78cf43ce1a7f7a15d8ed1aee,2556
9b8454c0a4c61c77cf99f15d,2418
aececca708936e2eb79fb2a8,4294
53b8be5edd6a4135fdcb069e,4326
bcf7b96590b12f18f47f3934,2343
a203f897641a27f77530058c,3246
2ec7ae250ccb20bca8be67ed,3833
e342d8c03ca2d096f45ea536,3029
a8f0f357ed8690682d46ab11,2545
fda9c78372a6dccccbae9e78,2194
4320983027e4f204e8fb7946,2092
002791440611a4b455dcfe99,2581
b5a2056f1aac990eba21933c,2602
4ccf5d6b39c60d45eee3eae7,3495
928d662bde2f3d24cbc9685c,2580
f45cd3a03925a953f81c4734,2471
46f2ab886bcb66e9e3b8b759,3907
b2dec0b4f4ba61abba3e5afe,2708
244f836a24e8f0139103b09e,4116
ffc8f316c82353f321ad51d8,2740
4113bf8887f8e25298547e3a,1744
6f70cdbd2bff594a40be7fa0,2192
ec721487760fa376df074743,2266
264db6ae456c46edb98939aa,2508
1e693da7a014424e32becdcd,2282
48496f8c17e4cbbe9a159e35,2554
f198030bb994078f1455ad25,2927
5ccf96d65d3906fb614ea172,2376
6769c5aee30c3d98242ce5aa,2514
c9fec84950554b5ae3a9cebc,4377
08b9283497dbea46aeb48272,4682
180f9bce7674e36bec99f1cc,2550
b26522fe4d19d82313ac933e,4684
3c24cb8339b2e89cdbdd1ba5,2374
a2e4cd9d2c8be6a2e21baaa9,2494
ae844df32dfb4fcb480bef6a,4669
6479de42921f61f51e51312e,2317
6514abbfda8717c8233bd6b3,3975
1924a8bb840ba37169655dbf,2248
04c8988f16118ebe67a82a24,2740
fd4d6219b789aae383595807,4042
4097cd1caaa3e8bb944da86b,4391
e7487351a024f4c924c436e2,3029
e61db3ffd7eadd570b295aee,3563
c665ad5a8529194b0f4a7033,3606
027074cac8a0b511279da44d,4349
7272eaa2eb4815440f90fc1e,3583
113ebcbc134c547575205f25,2417
7dbbca7adc8ea5e6566c8f56,2946
0da5cac9146f33f817f8fd01,2645
9fb80f65c0185d80b5b28024,3133
5be577d9bb440c7eddadb0d9,2471
d50f366fda9961b5436d093e,3049
376cd219ffff3ca1fbdace26,2495
576e10cd7ba2838898ec5216,2700
3915fd9fcceee5f6dc3362dc,3356
a88c8eb2b08a09b3e3b806b1,3177
8175f08f9975089c0c879498,2701
e6db96425fb160ab81e0c2e9,3266
97bb7a44059f304d24ab285c,2338
01688c2c36f415fb37949d0a,2782
c95dae2c88c87b5c09d4f351,2461
31a82d6c24f21367aee3e14d,2678
e6867a996cc5a9f23e4c49ff,5043
aa749ddd6dc02448b44827d8,2395
47bee43447084229a6092576,2267
bbfae264071afed3c8742d8b,2705
f5dda4277527c5c5713131d5,3010
f1264d61ff50e68d987fee3a,3580
b8d92f20021ed7c01cac2182,3173
666a3604f1eac724f9887ec7,3115
1111341be9a80c2e9eac378e,3221
7d603a9f19bc9928a46a5c83,3063
61f677d9f9caf1eb2735ec6c,2451
02308f50d9a4f78d4b5ee4cb,2451
36b18fbd07e06a2c4d08ecb0,3006
cb2be3ab228c757bad465c12,1965
21dcd07b3bf5cb78c234e386,2450
5eb034885292f28b5c76dfa0,2112
5bc97e51020b892b02e0440f,2321
450f3465711fb52d9fba6ac6,4302
4fd31ff743fea35c5a9241f2,2260
606736751268477037411eeb,1699
3410287112fdb5eea2319952,1699
bfbe48d3d8da9a73f52a0059,1306
08efe44b04efc85daff5623e,1700
3eaff88f5fd528de070039ab,1699
ed72c4c7e068e740c7fe3413,1700
fae097d9e8ef850701d59ee5,1697
98c6a7ec7ae27d4b70f49a32,1920
e61a450c455cb5611b53f59d,1619
089866754eae3ddd68809dcc,1922
1989af1095a05bafa868cad8,1473
4cae0181814428e6f947c6ac,1827
c22e6ec3f9d8b2f9d0273d26,1700
76e5b38a18aa50abf04bd85d,1700
a6b1c63329f6c96b593263a1,1252
d2efb17c6c715073c9089b5f,1465
7087027443019b0cd0ea8427,2203
c6fb2fc5fc38f6126cc09484,1384
cc23ae8c8edc62c9ce860935,1822
abf036a35170c56c3532c317,1912
b50f0d28ead6e517b61d3e41,1744
0f412f60f9dce296d91d1fe3,1262
cc8ac5713dfdaf62382860db,2673
a9799b0c2add65e6d1a7e656,2042
b860bc07be3752de2d15fa15,2267
d40c24314e0f4d307ee88a35,1840
3ff3c27b6b795173cdaef3eb,5485
b3716910ea8c277e54158feb,5913
e2ab30b7912c7eda7198e6d8,4182
2813fb41c7bfad55c9ca366b,3367
c9223bb59a053f58a9a2703a,3374
94253c7e532130a1525c5d20,5321
01adf45137e3c794ae912771,3663
409419f60ecdde08d3ababd5,3102
4230c614943a9afdfd71e4ad,2864
4d096478c781ca69e63f93a0,4919
3d37415f5b67ef35648c1d1c,2938
b173a849316eb4111846c897,4284
24505aa69b19e87b12a92a3c,5527
0192cfe54bc7e3183569e50f,3602
531b05c746dfd72cd4670978,3500
e9c8124163127799841ed8ad,2468
94e1c0fc98d8fdebdc0737c4,2427
961f2e0fde76f21acd38807a,2700
9fb6f7b274637c3b2ae09019,3720
d622a0a6af6676ced71799d5,2670
5c8574dde1f9c3a1bdceda88,3136
1aaab18eb140d1b52682297e,3687
98e81de875dba4788a9aa671,3389
5558a6b9c5581aaf25aefdc7,2960
8269b5e90ab50715657f685d,4088
9b170c20f325d5dd234f953d,5604
055201b5afb27d96e093a12f,4933
6ecdfd4456c7bcfd82908078,6473
e9d66bb7a05da954d93cc6b4,6343
cba4cf8cd735d0f2c37a4a92,3486
dd7003aadd9fc06306a32c79,4157
8b2ea712b1fb20626649a233,2904
cfc90196e0bb15d4915cd66d,2227
9bc0ec95d76b343244fbe625,3540
3e9d85e4a4519a079b337d6c,2778
33a1a978a10754d4767380e4,2363
4bcaf5ab2e92c7133f05244d,2931
6c509c4f5d8a7678fc0e2fd6,5392
434350fb2f8accc5b410563b,2375
fd40e786c7e7bec330a9f08f,4506
3ee3c6462497f36971c36a30,3090
f57223fe4478a74d20dbfa77,6030
4f56fce9f4c5f939f81c3d0f,3875
b5e3e879852722b7e94179b2,3230
7fe3ce73dc846c884a301e82,3656
c4c1e8ac717e7a572de00420,3134
323f21ea5db9f5deed976b75,5255
88a319976479d6cdba1d029c,2622
bd867d3c3989feae2faf455c,3656
7797854f5558cfe8e1197e07,2912
679b0bb2884853dc8d13263d,4319
137c826ffb34a6718b178ea1,4042
04c9c3b74263a033d4e84198,2614
1ef2fb8568232c62a46e25db,2275
e600dc6547806586b8e76619,2234
630518348500b2c0080d1d1c,1570
c02ee55e60c5cfa0c00cd9ec,2274
2faa9ba81f7079ca666b1ee5,1138
0888725ceeb41cc4cad1b109,5848
c9ef2871832eee7098212195,2424
836bb81450eb6338b726e2c8,4200
b57fb9d9eef64679ec564663,3562
f3e4cd556df8cc420259eb6d,6049
6b45d9ef1fdaeb16c6f471d6,5568
01ff546fefdab82c7ed987ff,4753
5b1c3faf969fd942222d4ec9,5631
801f8b8ee3f65d4756a289df,4349
c650e4de4c7188d6d3259121,6730
3b22d2f472aa61978af951d9,5666
5cf1b506b822a9b048b91a5f,2718
f4a095e4ced4444f7f68bdd3,3041
9b9fc18cb0210c840ae6d122,3089
53c81f24030f3ae15633ed7f,2272
07f8887a2b7f8088b7f5587a,2730
ea15600fe3753fdd747c11d6,3140
66012a384f2154fa7b30bc7b,3909
f53458b0100d04be68ba27e3,3453
835dbc2bd6ab9747b82b15b1,3228
303c7dccee9568cdf1ea6ce1,2808
c986fdc80a48ae2c21ae1fe1,4996
afcdb375a60e2b27e2195c2d,1843
98f92992add8ef91bf13ba69,3508
86dba3499597711ffb89178a,4987
785a1a9dbb8d5e7e845a486c,3831
98db109670f4087e62fb3162,5036
075560c0aa400bc4ae2c00d3,4130
fc9b204a63a799a3f327b72f,2009
173e47d830e0729235bc19dc,2842
bf9807d8f0e545ec578e7245,3583
70530093a96b202be4c11fce,2433
c164c13ef4672188aa4290f5,4348
6e6299d134749b71db7ed981,2509
1b989cfea470d668d8ff2924,4423
8d4294d7eeeadb6f2df9928f,2917
d61f35eca8cea5d64925dd1b,3886
003bea02b5893d284635fe4f,3075
18d59eb92f299edaebd389f4,2634
09e448d9962059d1bba8f822,1866
f7a6e6fbd4f34d244b30ac9e,5853
a478e0a189e67087f9d8d8bc,3542
b5e001dc7647b3b3388b6c7f,2461
b63c17069f58c15423b8a36e,3903
14e636af24efcfd0de485a9f,4252
75a7811fe0a8ffe6fd8fd31a,3848
c5c6902b095cd199e3d28396,4710
fd294233aa6e1d3dfdeb4a9e,3513
05643fc29002dad6d94157b0,4377
2d6f18927a1157c3068c0a74,4785
ff4cfa74aa688fc3f8aa8153,5194
a76e367d7558837793a3e0ae,1777
c278b5cc1ff7081960417d50,3795
21c58aa70f2f451df7770fef,2143
af67a7f1814033fe1838683e,5990
93cb50645d2e50e9bcf837a0,3757
28c064680393a9c7452e5e4d,3535
21fa6fdaba2272fa8d6c82b1,3002
4b622395055964845821c1b0,5192
d1ce3ebc55f84e87f86ffeac,2442
ec44ad70bcdcfccad45fcce2,5060
b21d86e406bfdb669b578c70,3887
76cc2829d13a33c677b7fcc0,4709
204698c25c43b238e371b95b,1364
76468adc3031a28ca7dd5479,1545
c7625b810f3bf6c86bb0ae8a,2694
69c7e122267d6cb06e9c4a5f,3742
7e8433f5eb2ce2360b8e9ef8,1821
6d0441cb6d48a3097f799287,4750
ddb19c8d41457caaba5ae43c,1938
e5812ef50891172fac9cde21,2750
955de445a034b8aa1c456116,4555
d22aceff088ee5bb25ecd0c1,4555
5b6447e70016bc5752efa16d,2189
2850f684590effea0ed9c80e,1990
8ff8081ae50d7b6545c60572,2418
3400e7a91e875dfa03640083,1990
c37997fefc66dd926d2c37df,1990
077bc30db7d3e1800b750dd2,1990
b3e101814fde1b5e2f76e756,2635
5215a47b937eeca3801304d5,2635
5d8b3687f158a69b77e48511,4496
2ee4523c66aebe1b996a47e1,4477
151d10277ac9ac075570b203,4363
3b98227f35c969b2f47bca73,2762
ea52b7f019e0f8cc313f61e7,2324
e1c382285e2ed186a7f2ef1a,2192
f948346ca7733216117d6445,4496
ef3c57f134d21ee75e1a5095,4423
93173faf06f9f0ac2d07dca2,3757
92bcf7b1206e3e0bb7fd7ac0,4555
11e32cf6006d22516d330755,2852
fc90b15bec6d9ddd22fbf88e,2426
b995fa4dd692a5a0fdc3d203,1882
58fee4e679e5a0d256601ba9,2210
8419ccf684d073e1f12b6eb7,2210
d1c20509ef3c640a5f2a163d,2700
ceccee8db382a1ec451cb91a,2495
1a62426a78fbaa513e20a0fb,2225
20bb143080de33da0fa4db47,3772
64e4c1cde7086a36a756072f,2806
f8153d4279999d0161608010,2417
b280bcca2b5012e0e46dddff,2554
60556397a1540d22f2606bfc,2554
96231b6082d932fe35f534ed,2519
67750f24b0f9e39421562425,3887
b9d0691b49be8a6f9cccdd1f,3175
f560c5edd0c2f545387715d3,4836
1433f2b192627b7111c39215,3438
0332aff583a5376b80384d16,5745
510818e7f6bb615ce7761fc5,2091
92a549c12bf72b759118bae0,2919
11d3315c7a137d7863cc03a2,3248
b8d98cdeb174faa9c4241682,1713
2a97db350ec6dc694abec781,3164
7c0cebcd8bc5bc9432d533d7,4669
25aa50fbf6d7a8e6fe68b5c2,2411
8eb8e0c1d2e72783c13f469b,2462
7a1f8d54349dff47de3c5980,1896
262d5e40b4e883b149ca00c5,2304
acebdbed8ce5ca66cc6ecf63,4428
fa514bec31aea4c747ebf8e1,2693
af98315eb53c6eb5c3a827b4,2238
9a012cd45967e56f0a613122,2426
0de008433733cf085c88b765,2702
94ba3ab7117bd58168cb6560,4144
63f61400c0a9e494d897fe3a,3140
f8382005cdda8b86970e39c4,4436
569942b4b7d04aa14e4ea47e,5926
7b42d87c27f7d0c35d371949,3903
b04e914d25748228caed973b,3063
fc59e64ee27ad233f2d455d9,4067
3c43068a83198eb7a4814a00,1793
52696522833a202c3f87a242,3633
7a22f968fe7245e6ba5c5567,2478
f7469b24383373df01129360,3710
3978503a4340846e7c312920,4714
b8752046d8311fc3a751f7a0,1945
51c21e7af3d10890f70dac08,3246
5c94511b1224cc6479d9db24,4348
2576cf97ccaefca68762a819,5082
246ee1bb00d45cbff29a014b,3037
6490d4c7dfd64655eaf8a164,2841
3e86ace37cb857a53f036594,2545
20e8e5657d8ec3a61b103608,3037
fc56737c4c151a6993d4de63,4294
b074f1258847a8ee7bc255a0,2461
2cdd1dee0ea1485d0f5d858f,2844
0ed6ba42d55f9f3333390ea8,2579
9a1416ed4f8c0d4a3bff7b91,4294
c5dc425015d5e5e064ce60ee,4454
647a8ae2e2a886009a351535,5579
223c9842babed161e75daba6,3133
60834156dc70df994e6040e7,2721
57884a33ed0a43a576b2cf51,2237
2e86429f0f01eb0ba4b21d6d,2237
c942c1854dd1ff4114957245,3583
ef7e8ba377277acd9719ae56,3222
7987fd319e6116c84d1dff22,2705
35c5d86ef5baa751ac7e310c,2705
893cac875041cd0d1ef71955,4852
955d18a13bdada3f86c91736,2714
fe2d3ebc8481798d274c28c8,1308
f4ca7a7c2d6ba5bcc01a3419,4952
26ff9c5f58f40186a8ef0c6e,2405
61d95451961f74cc5f540ba0,5215
6705faf48c7668f90cc73365,3753
bc385929121447668ac56e0a,3757
df4a8d6c81856b305194f01f,1829
4edbbc177c4bd9f470a442ec,1829
ebd1a2035825c1e3163cd904,2357
aaedc5f9aa36449759eaa71f,5444
fbcf4bcdf37b14563b7ef859,2414
e7274651c9ca94ecbcba61d3,2271
927c9d07a4661640cb9f7a55,3093
2ffe003ffb326cca43193521,3585
38a39e1e7d005edb0967a2b0,4348
a443a56fa1105488cf407df8,2848
73a02a54df3de0c181e1c51c,5007
01d1069198e86fe8a5f7acb1,2810
be61eecffcce20f047b61b41,2555
fd0446fb0e2fbcb078bdcce3,2908
7d011498a3fadce1995a70b4,2928
904340cc98f0208ec2741c1e,4041
d454c9753289ec369b5bc574,2732
b756f71026857513087e7ab0,1965
ae410e3fc0ade6f9d1b65627,2061
806da1be6b38747bfeed4714,2975
f9fa99fda1e63ff2e3000d57,5098
35830051cc9990d26c38ad67,6038
0d51665c91debc89249816a5,2310
bc1c81cda4b29a61d5a04790,2310
a634bb782e6f72ff0abeaffb,3035
5753a67d59be1ffe962703ff,2141
e3338c1980374a03b5e17b47,2499
ed466d1a2e5ec443066a643d,3508
1bb05918e8bfe24387e9d02d,3718
ae351bc0ec24f18948999261,2839
6a217208a3f861bef6549b7f,3395
6af97d20a9cfe8a530381b77,4919
cc9e305383c63abb06dcaa69,4580
6fdb706ba0e26d9ba4019da3,4187
4ea65d5c74daf3af1d5e015c,4262
843288a04bc93770716bfc57,5091
a9bb9447ef47976fe459d6a1,2291
53a44891445423002ce5f45e,3429
1a0fef2c4dd520124b0cf48c,3156
e7b4409e5193351901127eb2,2859
5c8d0408da558d80a503d1e8,3935
c69e7661798298669d0b87d8,4555
dcfd07af5645f2e445fb334e,3496
a07fcdbfebcd0f52528d105b,4352
6805f72c2cf6154aeb3dedec,3112
54471315b2ede16b06214df9,2873
45cacd39327221fa48266d54,4578
05da701c645bb4a9f20c354d,3474
84d6d4794200e2958fc087f1,2884
0e620455d3d0b98d4a4f0c62,2927
79dc1f478f4b758629d05da5,4294
0947a41432b2f1c73bdbc52a,3943
df1835d5247f75802cc61207,5241
13171bdcee3061a235a3e822,4457
1fc643a452e558c5dc3d7e53,3907
7a5705a43732efc979d1802e,2482
c2fd8a5b3f7504d2de9c0ae7,3294
85b9de468d99638d28205001,3227
137413b69637d73df2023768,3991
63770bc5bdbd99240f5e036e,2844
b14fea5e0de6e6837a9be8fe,5281
7fd63f0c539af85c3cc2502d,1992
f2ddb7b2d7e5d8a2a5c3484f,4304
bb953bb6e20671f1201cd32a,2574
a2a6c86ff8e99aa1890d073f,3355
34128c3d5497801df84dbfab,3710
0c9f9227082351d3f80b1a10,2511
f50a2611e35f6c09702f337f,3294
a5b76c40d0a1c18a6afc78b0,2447
8df39c84277065be23a394c4,2979
478a902359340a6b208fc3a3,2936
205bd0cfd5e072f3d60722a4,2645
62d9575051b2b02e20222532,3710
077862866c71fc690519c87c,2511
c2c343e36f61cfe7f28db1f0,3763
41542d2c49c99371a5f34807,3652
e698ea32b957da0071b79cdb,2273
e998dfc23942ee6451dde6ea,2367
7fe0e0f868142b91aaf377bb,4445
0909c87c75f0c73f71efa5e4,2701
ab50e45e5fb43041d2bc223a,3954
1af392415c6c95ff482560d2,3034
b1b83dc442dd9d4fbee641ba,5064
bb7721f0e652c4d6e273d432,3112
b866f74fc7fc35badede1706,3052
04a3f09b4e1a7aafc92c06c7,2415
fd545e2497b065c6572a2fc9,3754
db3cc644f520c318f9a08a9a,2708
f27bc420f305d4e1934157c2,2583
1e55fa8c25e2e2c677757847,2586
1f83134690e7c72a424b148a,1921
bba5bb4312153a57e7261b27,1855
f0402256d85ca6fc610ae8aa,2578
7118554433266847f2043c5f,2586
6d20bf4f95698a83e32c90f5,2006
445692e3e430998e134e3dca,2069
86741d78226669bc9a933f2b,4012
75cf20f57c5d190e613f3e75,3687
cce86098e8603c99638d5afa,6037
56cc5e76affbe1eef567f883,6170
0b012b3b8cf6b7b437822720,4098
188740f7d9fa0b8e4398827a,4708
425981368341293d4904e72a,5582
0283ea6da66ed2cdc33d93a5,4179
f58e10185392fea7f96ea865,2862
f1a1128fd1e34aa4a9c3b6df,4843
d5e6e106eab0e213484af9e0,4644
2ed79cb7836f2b0fb8eb91b0,2984
a5cb58a5c32f6c89dfac51ef,3907
72a5b4dd09a7976b7da433a2,5633
80a5a85386ff9245b626139a,4788
40942470d7c4ef379127c059,5960
a2b4336cb55251a5029d85f8,4578
4164e0e256c0d99284427868,2614
06b539bf8ede419c42bff3f5,2887
ab87fcf190644ec4ac44a643,2410
5374d285b704ccebd414db03,5611
e1b924695d215040d975afcd,3182
e62aba1cb8e3f5d37426b561,2186
4a048ec9e463b2b4a6ef1eb5,5417
4f983edf133c0df83eefdc82,4286
3791e171a5175c60916a94db,4191
0867c217b13a55160f91b799,4608
35c20537151621c1d8280c4a,4433
a5afc15dc04808874141ee1b,4917
fbe4edabbe23f877fed225a6,4742
e47fb3f7ebc1b5a7b58dcd85,5508
f72a7ef98f89a26c79d5d20b,4019
ae1f49b32ace3b938e877bfe,4019
493a2e58cf83bd17a4170190,3538
467b64362740e24c251c2ca5,4329
d2ac75613682602e92edfe2b,3962
a8619e8e21e8877b64a94169,2420
da4cafd77e8dde4a9b17484e,3288
3ac0a69cb6b1397b3792df80,1737
4b76724a0db850b8c821fa0a,2221
81215fa63992e45bf4cd819d,2381
3bd47b971cc0c31f62011a1b,3193
f24cc42cdab6aacef4e4ff5b,3998
4d27ba84708643800a4cee7e,4285
b640fca13dcab54aee1b6bd4,2698
07b6de0ad7ba7058fc12a11d,2935
4a625291d82c899d37939b58,2621
68cf6167ecd91dff1b828b2d,4310
7ddbabb99fbc875efa7bfb8a,2422
9d55fed1f93cfd64bbdabd91,2353
a58133365260629d331480a0,2348
6a458341e6c0ebe2495dfcbe,2426
6556d7326ef9fa16d5233fc1,2648
f9b90c7d006e101b9d72d175,3585
3062563d56ec23da25cdd7d9,4430
1b15303d20399acc976b0a0e,2714
24caaee3a9b5cc9dbb645cac,3887
74165791a1c1c233ce479cad,2202
fa572a37cb667e71b8a73246,4641
0d3acebb6064d5b420b653ed,3175
b0e6519e215927963bf0412c,2750
8dff73cdafc368665e584917,2265
e94dfe8a87b536478bf702ef,4251
157466fd662824c20ba16a68,1821
59ff8ff0b65af404dcc739de,1877
e68faf1ea8fdcd8174269105,3889
93e3ab0334a24fcc2a567dc7,4723
8c380cdd983d836f44d72722,4428
fda48e77c5dc1ccf0d344f73,2630
116dca139bad55b79faa6f4e,2701
2c0796c8f6916f0b15579c44,2681
f3e69c66d9e1303d5c9798e4,2287
83c7168e082128bdf00cc62b,2811
3838a1b89a02b275867f9c14,2707
24b72554aeed4d182993be3b,2929
70639092085d850f891788b0,3783
bf74f6beecb79c602567795a,2435
2c6c7800e5d1f406dbe1739a,3230
8d9a11747e5f26f5e71c5cca,2567
70ef3b7a79313125d3b5a07f,4297
cd53397e53980cc3067f6bfe,2401
a41c0e8f7cf5957b9d38e807,3956
67c82aac68467fff3a352490,2389
173a061e4f393c95bad2c281,4113
66402aabe106716cbdccbb4a,4915
65057a3e62ddf77c1a6d68dd,2693
f5ed1e4dea57f44510d70fc1,4915
9363bb066dd2e9be1ec1d2c7,4915
2deb488ace1fa41c8f469e9b,4867
e79b3836836781f0d477e893,3834
3bb25d77d4fd7bb0a2b18a9d,4915
c412e960c0890a00cb298698,5107
8b60c7b59f356e1312922406,4373
ec7b82a6125651477a61d8ea,2185
d1f58a9c16f86738e4ce80b0,3834
9d5c28174b5ae550764750e5,4915
7a294ad9a474cceb178236f8,3986
0c11681c92647f3e06efe4bf,3181
a3d135628685729806a71f8f,2391
74ec04534f900a03807e1b0e,2021
4d63f5d81555da2acb25319f,1945
bc2b7eb9e389f364c1ed2b88,2972
